file_name,deployment,split,family,genus,species
G000234_L.avi.48223.png-40411-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47439.png-40410-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.36221.png-40409-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35437.png-40408-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36221.png-40409-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35437.png-40408-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36227.png-40355-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35443.png-40354-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36234.png-40407-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35450.png-40406-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36249.png-40405-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35465.png-40404-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36261.png-40403-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35477.png-40402-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36261.png-40403-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35477.png-40402-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36261.png-40403-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35477.png-40402-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36261.png-40403-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35477.png-40402-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36263.png-40391-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35479.png-40390-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36263.png-40391-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35479.png-40390-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36263.png-40391-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35479.png-40390-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36263.png-40391-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35479.png-40390-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36268.png-40389-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35484.png-40388-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36268.png-40389-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35484.png-40388-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36268.png-40389-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35484.png-40388-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36298.png-40401-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35514.png-40399-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36298.png-40401-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35514.png-40399-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36298.png-40401-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35514.png-40399-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36360.png-40400-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35576.png-40398-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36362.png-40397-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35578.png-40396-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36407.png-40395-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35623.png-40394-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36498.png-40371-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35714.png-40370-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.29115.png-40393-1.png,G000234,train,Lethrinidae,Gymnocranius,Gymnocranius grandoculis
G000234_R.avi.28331.png-40392-1.png,G000234,train,Lethrinidae,Gymnocranius,Gymnocranius grandoculis
G000234_L.avi.36227.png-40355-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35443.png-40354-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36227.png-40355-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35443.png-40354-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36263.png-40391-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35479.png-40390-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36264.png-40377-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35480.png-40375-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36268.png-40389-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35484.png-40388-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36268.png-40389-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35484.png-40388-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36321.png-40387-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35537.png-40386-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36412.png-40350-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35628.png-40347-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36506.png-40348-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35722.png-40346-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36523.png-40385-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35739.png-40384-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36523.png-40385-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35739.png-40384-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36523.png-40385-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35739.png-40384-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36546.png-40383-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35762.png-40382-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36546.png-40383-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35762.png-40382-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36546.png-40383-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35762.png-40382-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36546.png-40383-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35762.png-40382-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36546.png-40383-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35762.png-40382-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36659.png-40369-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35875.png-40368-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.25168.png-40381-1.png,G000234,train,Labridae,Bodianus,Bodianus solatus
G000234_R.avi.24384.png-40380-1.png,G000234,train,Labridae,Bodianus,Bodianus solatus
G000234_L.avi.36264.png-40377-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35480.png-40375-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36359.png-40376-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35575.png-40374-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36438.png-40373-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35654.png-40372-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36438.png-40373-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35654.png-40372-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36498.png-40371-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35714.png-40370-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36506.png-40348-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35722.png-40346-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36506.png-40348-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35722.png-40346-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36659.png-40369-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35875.png-40368-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36845.png-40367-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.36061.png-40366-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36845.png-40367-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.36061.png-40366-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36845.png-40367-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.36061.png-40366-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.48222.png-40365-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47438.png-40364-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.48222.png-40365-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47438.png-40364-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.48222.png-40365-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47438.png-40364-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.48222.png-40365-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47438.png-40364-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.48245.png-40363-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47461.png-40362-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.48255.png-40361-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47471.png-40360-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.48335.png-40359-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47551.png-40358-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.32569.png-40357-1.png,G000234,train,Lethrinidae,Lethrinus,Lethrinus nebulosus
G000234_R.avi.31785.png-40356-1.png,G000234,train,Lethrinidae,Lethrinus,Lethrinus nebulosus
G000234_L.avi.36227.png-40355-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35443.png-40354-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36447.png-40353-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35663.png-40352-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36833.png-40351-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.36049.png-40349-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36833.png-40351-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.36049.png-40349-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36412.png-40350-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35628.png-40347-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36506.png-40348-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35722.png-40346-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36583.png-40345-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35799.png-40344-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36583.png-40345-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35799.png-40344-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.36781.png-40343-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_R.avi.35997.png-40341-1.png,G000234,train,Lutjanidae,Lutjanus,Lutjanus lutjanus
G000234_L.avi.48248.png-40342-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47464.png-40340-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52371.png-40339-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51587.png-40337-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52373.png-40338-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51589.png-40336-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.52384.png-40335-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51600.png-40334-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.65764.png-40320-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_R.avi.64980.png-40317-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_L.avi.65764.png-40320-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_R.avi.64980.png-40317-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_L.avi.65764.png-40320-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_R.avi.64980.png-40317-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_L.avi.48360.png-40329-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_R.avi.47576.png-40328-1.png,G000234,train,Caesionidae,Pterocaesio,Pterocaesio chrysozona
G000234_L.avi.52369.png-40327-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_R.avi.51585.png-40326-1.png,G000234,train,Labridae,Leptojulis,Leptojulis cyanopleura
G000234_L.avi.60226.png-40325-1.png,G000234,train,Labridae,Bodianus,Bodianus solatus
G000234_R.avi.59442.png-40324-1.png,G000234,train,Labridae,Bodianus,Bodianus solatus
G000234_L.avi.65749.png-40323-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_R.avi.64965.png-40322-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_L.avi.65756.png-40321-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_R.avi.64972.png-40319-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_L.avi.65764.png-40320-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_R.avi.64980.png-40317-1.png,G000234,train,Carangidae,Carangoides,Carangoides gymnostethus
G000234_L.avi.57500.png-40318-1.png,G000234,train,Labridae,Choerodon,Choerodon cauteroma
G000234_R.avi.56716.png-40316-1.png,G000234,train,Labridae,Choerodon,Choerodon cauteroma
G000236_L.avi.4754.png-40287-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5282.png-40286-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4757.png-40183-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5285.png-40182-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4770.png-40285-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5298.png-40284-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4777.png-40283-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5305.png-40281-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4777.png-40283-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5305.png-40281-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4778.png-40282-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5306.png-40279-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.7574.png-40280-1.png,G000236,train,Lutjanidae,Lutjanus,Lutjanus vitta
G000236_R.avi.8102.png-40278-1.png,G000236,train,Lutjanidae,Lutjanus,Lutjanus vitta
G000236_L.avi.8974.png-40277-1.png,G000236,train,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus
G000236_R.avi.9502.png-40276-1.png,G000236,train,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus
G000236_L.avi.9588.png-40275-1.png,G000236,train,Nemipteridae,Pentapodus,Pentapodus emeryii
G000236_R.avi.10116.png-40274-1.png,G000236,train,Nemipteridae,Pentapodus,Pentapodus emeryii
G000236_L.avi.15129.png-40273-1.png,G000236,train,Labridae,Coris,Coris caudimacula
G000236_R.avi.15657.png-40272-1.png,G000236,train,Labridae,Coris,Coris caudimacula
G000236_L.avi.15192.png-40271-1.png,G000236,train,Labridae,Coris,Coris caudimacula
G000236_R.avi.15720.png-40269-1.png,G000236,train,Labridae,Coris,Coris caudimacula
G000236_L.avi.20218.png-40270-1.png,G000236,train,Nemipteridae,Scolopsis,Scolopsis monogramma
G000236_R.avi.20746.png-40267-1.png,G000236,train,Nemipteridae,Scolopsis,Scolopsis monogramma
G000236_L.avi.22619.png-40268-1.png,G000236,train,Labridae,Choerodon,Choerodon jordani
G000236_R.avi.23147.png-40266-1.png,G000236,train,Labridae,Choerodon,Choerodon jordani
G000236_L.avi.40581.png-40201-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_R.avi.41109.png-40200-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_L.avi.40581.png-40201-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_R.avi.41109.png-40200-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_L.avi.40581.png-40201-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_R.avi.41109.png-40200-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_L.avi.40605.png-40265-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_R.avi.41133.png-40263-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus spilurus
G000236_L.avi.53190.png-40264-1.png,G000236,train,Balistidae,Abalistes,Abalistes stellatus
G000236_R.avi.53718.png-40262-1.png,G000236,train,Balistidae,Abalistes,Abalistes stellatus
G000236_L.avi.67724.png-40261-1.png,G000236,train,Lethrinidae,Lethrinus,Lethrinus punctulatus
G000236_R.avi.68252.png-40260-1.png,G000236,train,Lethrinidae,Lethrinus,Lethrinus punctulatus
G000236_L.avi.67727.png-40179-1.png,G000236,train,Lethrinidae,Lethrinus,Lethrinus punctulatus
G000236_R.avi.68255.png-40178-1.png,G000236,train,Lethrinidae,Lethrinus,Lethrinus punctulatus
G000236_L.avi.69906.png-40259-1.png,G000236,train,Serranidae,Epinephelus,Epinephelus rivulatus
G000236_R.avi.70434.png-40258-1.png,G000236,train,Serranidae,Epinephelus,Epinephelus rivulatus
G000236_L.avi.71747.png-40257-1.png,G000236,train,Serranidae,Epinephelus,Epinephelus rivulatus
G000236_R.avi.72275.png-40256-1.png,G000236,train,Serranidae,Epinephelus,Epinephelus rivulatus
G000236_L.avi.74114.png-40255-1.png,G000236,train,Labridae,Bodianus,Bodianus solatus
G000236_R.avi.74642.png-40254-1.png,G000236,train,Labridae,Bodianus,Bodianus solatus
G000236_L.avi.74159.png-40253-1.png,G000236,train,Labridae,Bodianus,Bodianus solatus
G000236_R.avi.74687.png-40252-1.png,G000236,train,Labridae,Bodianus,Bodianus solatus
G000236_L.avi.4742.png-40251-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5270.png-40250-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4757.png-40183-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5285.png-40182-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4757.png-40183-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5285.png-40182-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4757.png-40183-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5285.png-40182-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4781.png-40249-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5309.png-40247-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.4790.png-40248-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_R.avi.5318.png-40246-1.png,G000236,train,Carangidae,Carangoides,Carangoides gymnostethus
G000236_L.avi.7454.png-40245-1.png,G000236,train,Labridae,Choerodon,Choerodon rubescens
G000236_R.avi.7982.png-40244-1.png,G000236,train,Labridae,Choerodon,Choerodon rubescens
G000236_L.avi.9538.png-40243-1.png,G000236,train,Nemipteridae,Pentapodus,Pentapodus emeryii
G000236_R.avi.10066.png-40242-1.png,G000236,train,Nemipteridae,Pentapodus,Pentapodus emeryii
G000236_L.avi.13467.png-40241-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus barberinoides
G000236_R.avi.13995.png-40240-1.png,G000236,train,Mullidae,Parupeneus,Parupeneus barberinoides
G000236_L.avi.15169.png-40239-1.png,G000236,train,Pomacentridae,Chromis,Chromis fumea
G000236_R.avi.15697.png-40238-1.png,G000236,train,Pomacentridae,Chromis,Chromis fumea
G000236_L.avi.15188.png-40237-1.png,G000236,train,Pomacentridae,Chromis,Chromis fumea
G000236_R.avi.15716.png-40235-1.png,G000236,train,Pomacentridae,Chromis,Chromis fumea
G000236_L.avi.17471.png-40236-1.png,G000236,train,Labridae,Cirrhilabrus,Cirrhilabrus temminckii
G000236_R.avi.17999.png-40233-1.png,G000236,train,Labridae,Cirrhilabrus,Cirrhilabrus temminckii
G000236_L.avi.22932.png-40234-1.png,G000236,train,Labridae,Choerodon,Choerodon jordani
G000236_R.avi.23460.png-40232-1.png,G000236,train,Labridae,Choerodon,Choerodon jordani
G000236_L.avi.26666.png-40231-1.png,G000236,train,Chaetodontidae,Chaetodon,Chaetodon assarius
